"ensembl_gene_id","mgi_symbol","hg_ensembl_gene_id","hgnc_symbol","description","max_cat","t50_cat","group_1","group_2","avg_max","avg_min","avg_fc","avg_t50","H3K27me3_bin","H3K27me3","H3K4me3_bin","H3K4me3"
"ENSMUSG00000022623","Shank3","ENSG00000251322","SHANK3","SH3/ankyrin domain gene 3 [Source:MGI Symbol;Acc:MGI:1930016]","P14_P56","Mid","Cell cycle","Cell cycle",28,6,2.542895,15.61938,0,0.147738891367217,0,0.377844935255478
"ENSMUSG00000044813","Shb","ENSG00000107338","SHB","src homology 2 domain-containing transforming protein B [Source:MGI Symbol;Acc:MGI:98294]","E15","Mid","Cell cycle","Cell cycle",1,28,2.568345,9.879803,1,0.466566610305392,1,0.80932556425885
"ENSMUSG00000062713","Sim2","ENSG00000159263","SIM2","single-minded homolog 2 (Drosophila) [Source:MGI Symbol;Acc:MGI:98307]","unexpressed","Mid","Cell cycle","Cell cycle",1,14,0.4428612,7.429211,1,0.806580073380921,1,0.681511085681067
"ENSMUSG00000059182","Skap2","ENSG00000005020","SKAP2","src family associated phosphoprotein 2 [Source:MGI Symbol;Acc:MGI:1889206]","P0_7","Mid","Cell cycle","Cell cycle",19,1,1.598193,7.025978,1,0.630591520902704,1,0.806841133712468
"ENSMUSG00000040918","Slc19a2","ENSG00000117479","SLC19A2","solute carrier family 19 (thiamine transporter), member 2 [Source:MGI Symbol;Acc:MGI:1928761]","P14_P56","Mid","Cell cycle","Cell cycle",28,1,1.177671,12.84549,0,0.152047674385186,1,0.688587251281962
"ENSMUSG00000040322","Slc25a24","ENSG00000085491","SLC25A24","solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 24 [Source:MGI Symbol;Acc:MGI:1917160]","E15","Mid","Cell cycle","Cell cycle",1,63,1.749998,16.74225,0,0.190625437849676,1,0.615762797374378
"ENSMUSG00000023169","Slc38a1","ENSG00000111371","SLC38A1","solute carrier family 38, member 1 [Source:MGI Symbol;Acc:MGI:2145895]","unchanged","Mid","Cell cycle","Cell cycle",25,1,0.7874776,9.537809,0,0.23990942136023,1,0.857726878254828
"ENSMUSG00000019894","Slc6a15","ENSG00000072041","SLC6A15","solute carrier family 6 (neurotransmitter transporter), member 15 [Source:MGI Symbol;Acc:MGI:2143484]","unchanged","Mid","Cell cycle","Cell cycle",25,1,1.062027,15.50849,0,0.222655297069722,1,0.766665725446519
"ENSMUSG00000019558","Slc6a8","ENSG00000130821","SLC6A8","solute carrier family 6 (neurotransmitter transporter, creatine), member 8 [Source:MGI Symbol;Acc:MGI:2147834]","P14_P56","Mid","Cell cycle","Cell cycle",28,1,1.462401,14.42377,0,0.23950362337036,1,0.714139786031578
"ENSMUSG00000027737","Slc7a11","ENSG00000151012","SLC7A11","solute carrier family 7 (cationic amino acid transporter, y+ system), member 11 [Source:MGI Symbol;Acc:MGI:1347355]","unchanged","Mid","Cell cycle","Cell cycle",1,21,2.135301,14.26869,0,0.209761527990599,1,0.511546984486754
"ENSMUSG00000078763","Slfn1","ENSG00000172123","SLFN12","schlafen 1 [Source:MGI Symbol;Acc:MGI:1313259]","unexpressed","Early","Cell cycle","Cell cycle",8,1,1.151031,4.612889,1,0.24159529041263,0,0.244755892799326
"ENSMUSG00000072620","Slfn2","ENSG00000172123","SLFN12","schlafen 2 [Source:MGI Symbol;Acc:MGI:1313258]","unchanged","Early","Cell cycle","Cell cycle",25,1,3.900882,5.388211,1,0.263263943815233,0,0.270109516126437
"ENSMUSG00000000204","Slfn4","ENSG00000172123","SLFN12","schlafen 4 [Source:MGI Symbol;Acc:MGI:1329010]","unexpressed","Early","Cell cycle","Cell cycle",6,1,2.02450260119371,4.5,0,0.129404750821529,0,0.257599314601705
"ENSMUSG00000025060","Slk","ENSG00000065613","SLK","STE20-like kinase (yeast) [Source:MGI Symbol;Acc:MGI:103241]","P14_P56","Mid","Cell cycle","Cell cycle",63,1,1.157237,6.799499,0,0.193546258452714,1,0.738824170964259
"ENSMUSG00000021870","Slmap","ENSG00000163681","SLMAP","sarcolemma associated protein [Source:MGI Symbol;Acc:MGI:1933549]","P14_P56","Mid","Cell cycle","Cell cycle",63,1,1.039894,13.13098,0,0.223279505264336,1,0.780178909975054
"ENSMUSG00000039738","Slx4","ENSG00000188827","SLX4","SLX4 structure-specific endonuclease subunit homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:106299]","unchanged","Mid","Cell cycle","Cell cycle",25,8,0.7748187,16.13275,0,0.192296109055266,1,0.657594422547219
"ENSMUSG00000023018","Smarcd1","ENSG00000066117","SMARCD1","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1 [Source:MGI Symbol;Acc:MGI:1933623]","E15","Mid","Cell cycle","Cell cycle",1,28,1.334778,13.45651,0,0.221460682339282,1,0.744699687543146
"ENSMUSG00000020439","Smtn","ENSG00000183963","SMTN","smoothelin [Source:MGI Symbol;Acc:MGI:1354727]","P0_7","Mid","Cell cycle","Cell cycle",14,1,1.554609,6.853222,0,0.170423829546859,1,0.647537133296409
"ENSMUSG00000022676","Snai2","ENSG00000019549","SNAI2","snail homolog 2 (Drosophila) [Source:MGI Symbol;Acc:MGI:1096393]","unchanged","Early","Cell cycle","Cell cycle",8,1,1.463456,4.826314,1,0.438790196915027,1,0.61946523934752
"ENSMUSG00000032398","Snapc5","ENSG00000174446","SNAPC5","small nuclear RNA activating complex, polypeptide 5 [Source:MGI Symbol;Acc:MGI:1914282]","unchanged","Early","Cell cycle","Cell cycle",1,28,0.8181178,5.774829,0,0.167961761642591,1,0.625090994842869
"ENSMUSG00000001280","Sp1","ENSG00000185591","SP1",NA,"unchanged","Early","Cell cycle","Cell cycle",8,1,1.029545,4.569774,0,0.168684679057337,1,0.735611867450411
"ENSMUSG00000000738","Spg7","ENSG00000197912","SPG7","spastic paraplegia 7 homolog (human) [Source:MGI Symbol;Acc:MGI:2385906]","unchanged","Mid","Cell cycle","Cell cycle",28,1,0.5052289,9.642791,0,0.204553315585855,1,0.722567612565339
"ENSMUSG00000071722","Spin4","ENSG00000186767","SPIN4","spindlin family, member 4 [Source:MGI Symbol;Acc:MGI:2444925]","P0_7","Early","Cell cycle","Cell cycle",8,1,1.69859,4.945875,0,0.209732380717527,1,0.657014196282037
"ENSMUSG00000020121","Srgap1","ENSG00000196935","SRGAP1","SLIT-ROBO Rho GTPase activating protein 1 [Source:MGI Symbol;Acc:MGI:2152936]","E15","Mid","Cell cycle","Cell cycle",1,28,1.774717,8.320695,1,0.315583774758319,1,0.717577441087918
"ENSMUSG00000026425","Srgap2","ENSG00000196369","SRGAP2B","SLIT-ROBO Rho GTPase activating protein 2 [Source:MGI Symbol;Acc:MGI:109605]","unchanged","Mid","Cell cycle","Cell cycle",22,7,0.8403294,14.31027,0,0.239487656282093,1,0.895158778351458
"ENSMUSG00000034616","Ssh3","ENSG00000172830","SSH3","slingshot homolog 3 (Drosophila) [Source:MGI Symbol;Acc:MGI:2683546]","P14_P56","Mid","Cell cycle","Cell cycle",21,1,1.48616,16.55306,1,0.357988386998431,0,0.392391909113443
"ENSMUSG00000029534","St7","ENSG00000004866","ST7","suppression of tumorigenicity 7 [Source:MGI Symbol;Acc:MGI:1927450]","unchanged","Mid","Cell cycle","Cell cycle",1,28,0.7037025,6.960286,0,0.217036784090861,1,0.744082268887105
"ENSMUSG00000025920","Stau2","ENSG00000040341","STAU2","staufen (RNA binding protein) homolog 2 (Drosophila) [Source:MGI Symbol;Acc:MGI:1352508]","E15","Mid","Cell cycle","Cell cycle",1,28,1.382193,13.74234,0,0.161968977758496,1,0.727315497146003
"ENSMUSG00000014813","Stc1","ENSG00000159167","STC1","stanniocalcin 1 [Source:MGI Symbol;Acc:MGI:109131]","P0_7","Mid","Cell cycle","Cell cycle",6,25,2.284966,11.28345,1,0.365844354796347,1,0.596543398676764
"ENSMUSG00000042608","Stk40","ENSG00000196182","STK40","serine/threonine kinase 40 [Source:MGI Symbol;Acc:MGI:1921428]","unchanged","Early","Cell cycle","Cell cycle",1,22,0.6200374,4.579001,0,0.232259394664418,1,0.750161279379742
"ENSMUSG00000020961","Ston2","ENSG00000140022","STON2","stonin 2 [Source:MGI Symbol;Acc:MGI:1918272]","unchanged","Mid","Cell cycle","Cell cycle",6,14,0.7711845,11.28611,1,0.324075397285926,1,0.57472285436561
"ENSMUSG00000069631","Strada","ENSG00000266173","STRADA","STE20-related kinase adaptor alpha [Source:MGI Symbol;Acc:MGI:1919399]","E15","Mid","Cell cycle","Cell cycle",1,28,1.207527,16.74258,0,0.195723334681757,1,0.668185181065094
"ENSMUSG00000036160","Surf6","ENSG00000148296","SURF6","surfeit gene 6 [Source:MGI Symbol;Acc:MGI:98447]","unchanged","Mid","Cell cycle","Cell cycle",1,14,0.4080318,8.145289,0,0.201104552871257,1,0.682705085292633
"ENSMUSG00000023805","Synj2","ENSG00000078269","SYNJ2","synaptojanin 2 [Source:MGI Symbol;Acc:MGI:1201671]","P14_P56","Mid","Cell cycle","Cell cycle",21,1,2.908532,16.14932,1,0.43048690961621,1,0.532599901531503
"ENSMUSG00000030554","Synm","ENSG00000182253","SYNM","synemin, intermediate filament protein [Source:MGI Symbol;Acc:MGI:2661187]","unchanged","Mid","Cell cycle","Cell cycle",21,1,0.923869,6.934915,1,0.318294983956505,1,0.681443861603157
"ENSMUSG00000054453","Sytl5","ENSG00000147041","SYTL5","synaptotagmin-like 5 [Source:MGI Symbol;Acc:MGI:2668451]","unexpressed","Mid","Cell cycle","Cell cycle",21,1,2.980841,9.285512,0,0.0738352073269679,0,0.151891024998772
"ENSMUSG00000030852","Tacc2","ENSG00000138162","TACC2","transforming, acidic coiled-coil containing protein 2 [Source:MGI Symbol;Acc:MGI:1928899]","unchanged","Mid","Cell cycle","Cell cycle",63,6,0.9669235,13.7822,0,0.239313485803066,1,0.76240790868186
"ENSMUSG00000025049","Taf5","ENSG00000148835","TAF5","TAF5 RNA polymerase II, TATA box binding protein (TBP)-associated factor [Source:MGI Symbol;Acc:MGI:2442144]","unchanged","Mid","Cell cycle","Cell cycle",1,28,0.6919386,14.11392,0,0.161212809344922,1,0.723864522433604
"ENSMUSG00000051316","Taf7","ENSG00000178913","TAF7","TAF7 RNA polymerase II, TATA box binding protein (TBP)-associated factor [Source:MGI Symbol;Acc:MGI:1346348]","unchanged","Mid","Cell cycle","Cell cycle",1,25,0.8599367,11.07929,0,0.187716278938025,1,0.665793376417578
"ENSMUSG00000033083","Tbc1d4","ENSG00000136111","TBC1D4","TBC1 domain family, member 4 [Source:MGI Symbol;Acc:MGI:2429660]","P0_7","Mid","Cell cycle","Cell cycle",14,1,1.307394,6.840333,0,0.214931496096912,1,0.795915506315094
"ENSMUSG00000025008","Tctn3","ENSG00000119977","TCTN3","tectonic family member 3 [Source:MGI Symbol;Acc:MGI:1914840]","unchanged","Mid","Cell cycle","Cell cycle",25,1,0.3178837,16.6153,0,0.20763162985979,1,0.623136155714447
"ENSMUSG00000028640","Tfap2c","ENSG00000087510","TFAP2C","transcription factor AP-2, gamma [Source:MGI Symbol;Acc:MGI:106032]","P0_7","Early","Cell cycle","Cell cycle",14,1,7.295752,5.859938,1,0.761892768832845,1,0.689408014107263
"ENSMUSG00000029664","Tfpi2","ENSG00000105825","TFPI2","tissue factor pathway inhibitor 2 [Source:MGI Symbol;Acc:MGI:108543]","unexpressed","Early","Cell cycle","Cell cycle",21,1,2.70587,5.518236,0,0.199377589886046,0,0.268969173784328
"ENSMUSG00000029999","Tgfa","ENSG00000163235","TGFA","transforming growth factor alpha [Source:MGI Symbol;Acc:MGI:98724]","unchanged","Mid","Cell cycle","Cell cycle",21,6,0.9810445,14.91269,1,0.514715270347118,1,0.65612293276264
"ENSMUSG00000029287","Tgfbr3","ENSG00000069702","TGFBR3","transforming growth factor, beta receptor III [Source:MGI Symbol;Acc:MGI:104637]","P14_P56","Mid","Cell cycle","Cell cycle",63,1,3.299891,6.603854,1,0.425506021732486,1,0.751894733766571
"ENSMUSG00000024251","Thada","ENSG00000115970","THADA","thyroid adenoma associated [Source:MGI Symbol;Acc:MGI:3039623]","unchanged","Mid","Cell cycle","Cell cycle",6,25,0.6942181,17.37541,0,0.179809378710964,1,0.676907821950464
"ENSMUSG00000026279","Thap4","ENSG00000176946","THAP4","THAP domain containing 4 [Source:MGI Symbol;Acc:MGI:1914276]","unchanged","Mid","Cell cycle","Cell cycle",1,22,1.300374,16.60329,0,0.157021986471823,1,0.782640562830175
"ENSMUSG00000022760","Thap7","ENSG00000184436","THAP7","THAP domain containing 7 [Source:MGI Symbol;Acc:MGI:1916259]","unchanged","Early","Cell cycle","Cell cycle",1,8,0.8522993,5.094948,0,0.182489950021029,1,0.68013826394013
"ENSMUSG00000049232","Tigd2","ENSG00000180346","TIGD2","tigger transposable element derived 2 [Source:MGI Symbol;Acc:MGI:1915390]","unchanged","Mid","Cell cycle","Cell cycle",19,1,0.8700694,8.321747,0,0.165736398630473,1,0.657654782616877
"ENSMUSG00000040843","Tiprl","ENSG00000143155","TIPRL","TIP41, TOR signalling pathway regulator-like (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1915087]","E15","Mid","Cell cycle","Cell cycle",1,28,1.30765,17.92574,0,0.196964082672494,1,0.711575734142625
"ENSMUSG00000024812","Tjp2","ENSG00000119139","TJP2","tight junction protein 2 [Source:MGI Symbol;Acc:MGI:1341872]","P0_7","Mid","Cell cycle","Cell cycle",14,1,1.748833,6.60401,0,0.214627322604658,1,0.722933068107662
"ENSMUSG00000040610","Tlx3","ENSG00000164438","TLX3","T cell leukemia, homeobox 3 [Source:MGI Symbol;Acc:MGI:1351209]","P0_7","Mid","Cell cycle","Cell cycle",8,63,1.316519,15.17993,1,0.643531098166332,1,0.911909030321696
"ENSMUSG00000040234","Tm7sf3","ENSG00000064115","TM7SF3","transmembrane 7 superfamily member 3 [Source:MGI Symbol;Acc:MGI:1914873]","P14_P56","Mid","Cell cycle","Cell cycle",25,1,1.188783,7.282478,0,0.211916816097332,1,0.642340276435629
"ENSMUSG00000041143","Tmco4","ENSG00000162542","TMCO4","transmembrane and coiled-coil domains 4 [Source:MGI Symbol;Acc:MGI:1924306]","unchanged","Mid","Cell cycle","Cell cycle",21,1,2.122982,6.199269,1,0.382699268354964,1,0.594772506259377
"ENSMUSG00000063406","Tmed5","ENSG00000117500","TMED5","transmembrane emp24 protein transport domain containing 5 [Source:MGI Symbol;Acc:MGI:1921586]","P0_7","Early","Cell cycle","Cell cycle",8,1,1.66964081992337,5.20154957261773,0,0.180438759912518,1,0.73093376499066
"ENSMUSG00000063296","Tmem117","ENSG00000139173","TMEM117","transmembrane protein 117 [Source:MGI Symbol;Acc:MGI:2444580]","P0_7","Mid","Cell cycle","Cell cycle",19,1,1.665204,7.808386,1,0.329908872352052,1,0.620334810297642
"ENSMUSG00000029234","Tmem165","ENSG00000134851","TMEM165","transmembrane protein 165 [Source:MGI Symbol;Acc:MGI:894407]","unchanged","Mid","Cell cycle","Cell cycle",28,1,0.8668771,8.593153,0,0.191566852620723,1,0.747111745596701
"ENSMUSG00000024349","Tmem173","ENSG00000184584","STING1","transmembrane protein 173 [Source:MGI Symbol;Acc:MGI:1919762]","E15","Mid","Cell cycle","Cell cycle",1,14,1.681208,7.614899,0,0.202478424228314,0,0.429232517799305
"ENSMUSG00000013495","Tmem175","ENSG00000127419","TMEM175","transmembrane protein 175 [Source:MGI Symbol;Acc:MGI:1919642]","unchanged","Mid","Cell cycle","Cell cycle",21,1,0.6120378,14.23828,0,0.181532799239676,1,0.73907658352983
"ENSMUSG00000051232","Tmem199","ENSG00000244045","TMEM199","transmembrane protein 199 [Source:MGI Symbol;Acc:MGI:2144113]","unchanged","Mid","Cell cycle","Cell cycle",1,28,0.9657056,7.110748,0,0.147596632541361,1,0.705419615205415
"ENSMUSG00000002032","Tmem25","ENSG00000149582","TMEM25","transmembrane protein 25 [Source:MGI Symbol;Acc:MGI:1918937]","P14_P56","Mid","Cell cycle","Cell cycle",28,1,2.91560658936799,16.7413243882532,0,0.18130252839521,1,0.624127938391864
"ENSMUSG00000050777","Tmem37","ENSG00000171227","TMEM37","transmembrane protein 37 [Source:MGI Symbol;Acc:MGI:2157899]","P14_P56","Early","Cell cycle","Cell cycle",21,1,4.12316,5.609433,1,0.37450983808564,1,0.521946992782924
"ENSMUSG00000040616","Tmem51","ENSG00000171729","TMEM51","transmembrane protein 51 [Source:MGI Symbol;Acc:MGI:2384874]","P14_P56","Mid","Cell cycle","Cell cycle",63,1,5.477461,7.814444,1,0.351199964355607,1,0.691496319292678
"ENSMUSG00000058587","Tmod3","ENSG00000138594","TMOD3","tropomodulin 3 [Source:MGI Symbol;Acc:MGI:1355315]","E15","Mid","Cell cycle","Cell cycle",1,28,1.190158,17.30747,0,0.20230593244432,1,0.692138316099067
"ENSMUSG00000052707","Tnrc6a","ENSG00000090905","TNRC6A","trinucleotide repeat containing 6a [Source:MGI Symbol;Acc:MGI:2385292]","unchanged","Mid","Cell cycle","Cell cycle",14,1,0.8555481,6.491177,0,0.207177845741898,1,0.756560694962472
"ENSMUSG00000020422","Tns3","ENSG00000136205","TNS3","tensin 3 [Source:MGI Symbol;Acc:MGI:2443012]","P0_7","Early","Cell cycle","Cell cycle",14,1,2.751122,5.719591,0,0.228673174148789,1,0.567944899119542
"ENSMUSG00000037573","Tob1","ENSG00000141232","TOB1","transducer of ErbB-2.1 [Source:MGI Symbol;Acc:MGI:1349721]","P14_P56","Mid","Cell cycle","Cell cycle",21,1,1.365703,10.84161,0,0.226606743456087,1,0.827632863710063
"ENSMUSG00000000538","Tom1l2","ENSG00000175662","TOM1L2","target of myb1-like 2 (chicken) [Source:MGI Symbol;Acc:MGI:2443306]","unchanged","Mid","Cell cycle","Cell cycle",63,6,0.9053397,17.91064,0,0.226575902564742,1,0.684920298872607
"ENSMUSG00000059323","Tonsl","ENSG00000160949","TONSL","tonsoku-like, DNA repair protein [Source:MGI Symbol;Acc:MGI:1919999]","E15","Mid","Cell cycle","Cell cycle",1,63,1.141553,17.56021,0,0.156712437807197,1,0.547362133189624
"ENSMUSG00000022779","Top3b","ENSG00000100038","TOP3B","topoisomerase (DNA) III beta [Source:MGI Symbol;Acc:MGI:1333803]","unchanged","Mid","Cell cycle","Cell cycle",1,25,0.3604017,14.97433,0,0.196738594711983,1,0.680561855384147
"ENSMUSG00000026848","Tor1b","ENSG00000136816","TOR1B","torsin family 1, member B [Source:MGI Symbol;Acc:MGI:1353605]","P14_P56","Mid","Cell cycle","Cell cycle",28,1,1.087351,15.17326,0,0.222846788055272,1,0.688048695820274
"ENSMUSG00000041272","Tox","ENSG00000198846","TOX","thymocyte selection-associated high mobility group box [Source:MGI Symbol;Acc:MGI:2181659]","E15","Mid","Cell cycle","Cell cycle",1,25,2.359535,7.607037,1,0.381052070922201,1,0.740197562509427
"ENSMUSG00000032741","Tpcn1","ENSG00000186815","TPCN1","two pore channel 1 [Source:MGI Symbol;Acc:MGI:2182472]","P14_P56","Mid","Cell cycle","Cell cycle",25,1,2.039869,6.806057,1,0.260266170794144,1,0.756653683506193
"ENSMUSG00000048677","Tpcn2","ENSG00000162341","TPCN2","two pore segment channel 2 [Source:MGI Symbol;Acc:MGI:2385297]","P14_P56","Mid","Cell cycle","Cell cycle",28,1,2.155987,9.674489,0,0.150183996456324,1,0.503509854026385
"ENSMUSG00000026942","Traf2","ENSG00000127191","TRAF2","TNF receptor-associated factor 2 [Source:MGI Symbol;Acc:MGI:101835]","unchanged","Mid","Cell cycle","Cell cycle",1,22,0.4004229,13.90921,0,0.151608908984399,1,0.643633769961768
"ENSMUSG00000032536","Trak1","ENSG00000182606","TRAK1","trafficking protein, kinesin binding 1 [Source:MGI Symbol;Acc:MGI:1914345]","unchanged","Mid","Cell cycle","Cell cycle",28,6,0.7282816,13.3129,0,0.25049506431614,1,0.794756677764043
"ENSMUSG00000033382","Trappc8","ENSG00000153339","TRAPPC8","trafficking protein particle complex 8 [Source:MGI Symbol;Acc:MGI:2443008]","unchanged","Mid","Cell cycle","Cell cycle",22,1,0.5486121,12.50857,0,0.196268243954555,1,0.752140748655862
"ENSMUSG00000047921","Trappc9","ENSG00000167632","TRAPPC9","trafficking protein particle complex 9 [Source:MGI Symbol;Acc:MGI:1923760]","unchanged","Mid","Cell cycle","Cell cycle",19,6,0.444616,11.85417,1,0.274524698526117,1,0.823620265944894
"ENSMUSG00000047821","Trim16","ENSG00000221926","TRIM16","tripartite motif-containing 16 [Source:MGI Symbol;Acc:MGI:2137356]","P14_P56","Early","Cell cycle","Cell cycle",21,1,1.4197,5.41479,0,0.173381476947553,0,0.403828617780887
"ENSMUSG00000027993","Trim2","ENSG00000109654","TRIM2","tripartite motif-containing 2 [Source:MGI Symbol;Acc:MGI:1933163]","E15","Mid","Cell cycle","Cell cycle",1,63,1.152293,6.990302,1,0.279892369072277,1,0.670315176632342
"ENSMUSG00000030966","Trim21","ENSG00000132109","TRIM21","tripartite motif-containing 21 [Source:MGI Symbol;Acc:MGI:106657]","unchanged","Early","Cell cycle","Cell cycle",8,1,2.142453,5.078028,0,0.139998520835225,0,0.419372955753374
"ENSMUSG00000067369","Trmt2b","ENSG00000188917","TRMT2B","TRM2 tRNA methyltransferase 2 homolog B (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:2442530]","P14_P56","Mid","Cell cycle","Cell cycle",63,1,1.760822,12.43899,0,0.160883748437863,1,0.494328908205983
"ENSMUSG00000042854","Trp53rk","ENSG00000172315","TP53RK","transformation related protein 53 regulating kinase [Source:MGI Symbol;Acc:MGI:1914050]","unchanged","Mid","Cell cycle","Cell cycle",1,25,0.5738772,6.810803,0,0.164924764520063,1,0.627216608106346
"ENSMUSG00000039485","Tspyl4","ENSG00000187189","TSPYL4","TSPY-like 4 [Source:MGI Symbol;Acc:MGI:106393]","unchanged","Mid","Cell cycle","Cell cycle",22,8,0.8916302,15.02879,0,0.202365777780251,1,0.787556043778468
"ENSMUSG00000001521","Tulp3","ENSG00000078246","TULP3","tubby-like protein 3 [Source:MGI Symbol;Acc:MGI:1329045]","unchanged","Early","Cell cycle","Cell cycle",14,1,0.353113535373093,4.86066812791375,0,0.202150623304363,1,0.696581708867583
"ENSMUSG00000024583","Txnl1","ENSG00000091164","TXNL1","thioredoxin-like 1 [Source:MGI Symbol;Acc:MGI:1860078]","E15","Mid","Cell cycle","Cell cycle",1,28,1.003011,17.15562,0,0.186426560219957,1,0.733644692559346
"ENSMUSG00000022615","Tymp","ENSG00000025708","TYMP","thymidine phosphorylase [Source:MGI Symbol;Acc:MGI:1920212]","unchanged","Early","Cell cycle","Cell cycle",1,6,0.8000661,4.5,1,0.534554372866048,1,0.573770121663298
"ENSMUSG00000019927","Ube2d1","ENSG00000072401","UBE2D1","ubiquitin-conjugating enzyme E2D 1, UBC4/5 homolog (yeast) [Source:MGI Symbol;Acc:MGI:2384911]","unchanged","Mid","Cell cycle","Cell cycle",1,63,1.317484,14.52037,1,0.296779540750418,1,0.755641089647509
"ENSMUSG00000038398","Upf3a","ENSG00000169062","UPF3A","UPF3 regulator of nonsense transcripts homolog A (yeast) [Source:MGI Symbol;Acc:MGI:1914281]","unchanged","Mid","Cell cycle","Cell cycle",1,28,0.5612758,8.81394,0,0.178058745933675,1,0.705450701828714
"ENSMUSG00000031826","Usp10","ENSG00000103194","USP10","ubiquitin specific peptidase 10 [Source:MGI Symbol;Acc:MGI:894652]","unchanged","Mid","Cell cycle","Cell cycle",1,21,0.839371,14.27366,0,0.20100113215529,1,0.730260097026819
"ENSMUSG00000029640","Usp12","ENSG00000152484","USP12","ubiquitin specific peptidase 12 [Source:MGI Symbol;Acc:MGI:1270128]","unchanged","Mid","Cell cycle","Cell cycle",25,6,0.6220224,14.78063,0,0.198357850214574,1,0.73032250361972
"ENSMUSG00000021823","Vcl","ENSG00000035403","VCL","vinculin [Source:MGI Symbol;Acc:MGI:98927]","P14_P56","Early","Cell cycle","Cell cycle",63,1,1.887302,5.963175,0,0.188990350421007,1,0.730003295190706
"ENSMUSG00000034216","Vps18","ENSG00000104142","VPS18","vacuolar protein sorting 18 (yeast) [Source:MGI Symbol;Acc:MGI:2443626]","unchanged","Mid","Cell cycle","Cell cycle",1,8,0.4733932,6.160895,0,0.16245925203679,1,0.62958430247257
"ENSMUSG00000004233","Wars2","ENSG00000116874","WARS2","tryptophanyl tRNA synthetase 2 (mitochondrial) [Source:MGI Symbol;Acc:MGI:1917810]","unchanged","Early","Cell cycle","Cell cycle",6,1,0.867486678032472,4.5,0,0.169841011759876,1,0.647098269461686
"ENSMUSG00000042712","Wbp5","ENSG00000185222","TCEAL9","WW domain binding protein 5 [Source:MGI Symbol;Acc:MGI:109567]","unchanged","Mid","Cell cycle","Cell cycle",1,22,0.6878393,15.17802,0,0.194379521760765,1,0.681625798902598
"ENSMUSG00000042015","Wdr41","ENSG00000164253","WDR41","WD repeat domain 41 [Source:MGI Symbol;Acc:MGI:2445123]","unchanged","Mid","Cell cycle","Cell cycle",21,1,0.8170606,6.063279,0,0.208210144888769,1,0.628894749025765
"ENSMUSG00000073434","Wdr90","ENSG00000161996","WDR90","WD repeat domain 90 [Source:MGI Symbol;Acc:MGI:1921267]","unchanged","Early","Cell cycle","Cell cycle",8,1,0.7434691,4.730612,0,0.183786358345528,1,0.647190238113756
"ENSMUSG00000031016","Wee1","ENSG00000166483","WEE1","WEE 1 homolog 1 (S. pombe) [Source:MGI Symbol;Acc:MGI:103075]","unchanged","Early","Cell cycle","Cell cycle",14,1,0.9135807,4.688956,0,0.23796122775111,1,0.823722186766214
"ENSMUSG00000064030","Wibg","ENSG00000170473","PYM1","within bgcn homolog (Drosophila) [Source:MGI Symbol;Acc:MGI:1925678]","E15","Mid","Cell cycle","Cell cycle",1,28,1.314489,6.05993,0,0.166578761654915,1,0.724244059820602
"ENSMUSG00000045962","Wnk1","ENSG00000060237","WNK1","WNK lysine deficient protein kinase 1 [Source:MGI Symbol;Acc:MGI:2442092]","unchanged","Mid","Cell cycle","Cell cycle",14,1,0.586684,7.25726,0,0.212048781377222,1,0.833605868800288
"ENSMUSG00000021994","Wnt5a","ENSG00000114251","WNT5A","wingless-related MMTV integration site 5A [Source:MGI Symbol;Acc:MGI:98958]","P0_7","Mid","Cell cycle","Cell cycle",8,28,1.531724,15.87838,1,0.519707993072067,1,0.820373823976397
"ENSMUSG00000000126","Wnt9a","ENSG00000143816","WNT9A","wingless-type MMTV integration site 9A [Source:MGI Symbol;Acc:MGI:2446084]","unchanged","Mid","Cell cycle","Cell cycle",28,1,0.834564119291385,17.3934091147175,1,0.557383392230856,1,0.652967932232779
"ENSMUSG00000031930","Wwp2","ENSG00000198373","WWP2","WW domain containing E3 ubiquitin protein ligase 2 [Source:MGI Symbol;Acc:MGI:1914144]","E15","Mid","Cell cycle","Cell cycle",1,28,1.244415,9.762547,0,0.197470077420165,1,0.72039245720569
"ENSMUSG00000028933","Xrcc2","ENSG00000196584","XRCC2","X-ray repair complementing defective repair in Chinese hamster cells 2 [Source:MGI Symbol;Acc:MGI:1927345]","unchanged","Mid","Cell cycle","Cell cycle",6,28,0.7261064,16.06713,0,0.140578833489244,1,0.654641531950071
"ENSMUSG00000041774","Ydjc","ENSG00000161179","YDJC","YdjC homolog (bacterial) [Source:MGI Symbol;Acc:MGI:1916351]","E15","Mid","Cell cycle","Cell cycle",1,28,2.438528,6.70249,1,0.378090914867435,1,0.600305744292053
"ENSMUSG00000014932","Yes1","ENSG00000176105","YES1","Yamaguchi sarcoma viral (v-yes) oncogene homolog 1 [Source:MGI Symbol;Acc:MGI:99147]","P0_7","Early","Cell cycle","Cell cycle",14,1,1.27224,5.459458,0,0.195455539742058,1,0.763006497517614
